,Unnamed: 0,Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam,label,clean_review
1505,1505,"Sân bay Phù Cát cách Quy Nhơn khoảng 30km. Ngày trước là sân bay quân sự, sau đó chuyển sang thương mại. Cách đây vài năm, sân bay khá nhỏ, chỉ đi các chuyến trong nước. Còn bây giờ, qui mô sân bay lớn hơn, khai thác thêm các chuyến quốc tế. Cảng khá đẹp, khang trang hơn sau khi xây dựng và tu bổ lại. Các quầy bán đặc sản giá chấp nhận được, mà đặc sản lại rất ngon. Ẩm thực Bình Định khá đa dạng, ngon tuyệt cú mèo.",0,0,0,4,3,3,"{an_uong#positive}, {di_chuyen#neutral}, {mua_sam#neutral}",sân_bay phù_cát cách quy nhơn khoảng 30km ngày trước là sân_bay quân_sự sau đó chuyển sang thương_mại cách đây vài năm sân_bay khá nhỏ chỉ đi các chuyến trong nước còn bây_giờ qui_mô sân_bay lớn hơn khai_thác thêm các chuyến quốc_tế cảng khá đẹp khang_trang hơn sau khi xây_dựng và tu_bổ lại các quầy bán đặc_sản giá chấp_nhận được mà đặc_sản lại rất ngon ẩm_thực bình_định khá đa_dạng ngon tuyệt_cú mèo
1506,1506,"sạch sẽ và thuận tiện, view đẹp!",0,4,0,0,0,0,{luu_tru#positive},sạch_sẽ và thuận_tiện view đẹp
1507,1507,"Trời se lạnh đi ăn lẩu nướng là sướng nhất. Quán này mở từ 4h chiều mà lúc mô cũng đông khách hết à. Quán nhỏ nhỏ nhưng khá sạch sẽ. Tầm chiều tối là đông khách lắm. Gía cũng phải chăng, chứ k đắt đỏ, so với mấy quán kia, giá quán này hơi nhỉn hơn xíu, nhưng khá là chất lượng, Đồ nướng ướp thấm. Lẩu cũng ngon nữa. Đi ăn mỗi người tầm hơn 70k là no banh bụng rầu. Phục vụ khá nhanh nhẹn.",0,0,0,5,0,0,{an_uong#very_positive},trời se lạnh đi ăn lẩu nướng là sướng nhất_quán này mở từ 4h chiều mà lúc mô cũng đông khách hết à quán nhỏ nhỏ nhưng khá sạch_sẽ tầm chiều_tối là đông khách lắm gía cũng phải_chăng chứ k đắt_đỏ so với mấy quán kia giá quán này hơi nhỉn hơn xíu nhưng khá là chất_lượng đồ nướng ướp thấm lẩu cũng ngon nữa đi ăn mỗi người tầm hơn 70k là no banh bụng rầu phục_vụ khá nhanh_nhẹn
1508,1508,"Xe mới, chạy nhanh an toàn Khăn, nước, sữa Chạy đúng giờ, sẽ ủng hộ tiếp tục",0,0,0,0,5,0,{di_chuyen#very_positive},xe mới chạy nhanh an_toàn khăn nước sữa chạy đúng giờ sẽ ủng_hộ tiếp_tục
1509,1509,"Lần đầu ghé nơi đây bằng một cơn mưa nhè nhẹ. Tấp vào nhanh chóng tháo bỏ bộ đồ mưa và nhảy vào mâm cơm thôi. Mâm cơm quá đã hoành tráng, nào là cơm niêu, gà nướng, lẩu cá lóc,... đồ ăn rất ngon ăn no hết cỡ luôn. Nhân viên khá là chu đáo, dễ thương nữa. Sẽ quay lại nếu có dịp đến lại nơi này",0,0,0,5,0,0,{an_uong#very_positive},lần đầu ghé nơi đây bằng một cơn mưa nhè_nhẹ tấp vào nhanh_chóng tháo bỏ bộ_đồ mưa và nhảy vào mâm cơm thôi mâm cơm quá đã hoành_tráng nào là cơm niêu gà nướng lẩu cá_lóc đồ_ăn rất ngon_ăn no hết cỡ luôn nhân_viên khá là chu_đáo dễ_thương nữa sẽ quay lại nếu có dịp đến lại nơi này
1510,1510,"Dự án này đẹp quá, nhất định sẽ đến vào cuối tuần!!!",0,0,0,0,0,0,{an_uong#very_positive},dự_án này đẹp quá nhất_định sẽ đến vào cuối tuần
1511,1511,"Khách sạn sát ngay biển , đang có kế hoạch di dời nên tranh thủ ghé - Phòng view nhìn ra biển và 1 phần tp Quy Nhơn khá đẹp - Nhân viẻn chuyên nghiệp - Có bánh ít lá gai thay trái cây chào mừng - Ăn sáng ngon , có các món đặc sản Bình Định như bánh hỏi lòng heo, bánh bèo .., Phòng thường full do khách đoàn đông nên muốn ở phải đặt sớm",0,5,0,5,0,0,"{luu_tru#very_positive}, {an_uong#very_positive}",khách_sạn sát ngay biển đang có kế_hoạch di_dời nên tranh_thủ ghé phòng view nhìn ra biển và 1 phần tp quy nhơn khá đẹp nhân viẻn chuyên_nghiệp có bánh_ít lá gai thay trái_cây chào_mừng ăn sáng ngon có các món đặc_sản bình_định như bánh_hỏi lòng heo bánh_bèo phòng thường full do khách đoàn đông nên muốn ở phải đặt sớm
1512,1512,"Thuê nhiều rồi thấy khá tốt, xe ngon và hoàn tiền 100% khi hủy hợp đồng thuê xe trước thời hạn, thích sự tận tâm vui tính của mấy thanh niên phục vụ giao nhận xe tận nơi",0,0,0,0,4,0,{di_chuyen#positive},thuê nhiều rồi thấy khá tốt xe ngon và hoàn tiền 100 khi huỷ hợp_đồng thuê xe trước thời_hạn thích sự tận_tâm vui_tính của mấy thanh_niên phục_vụ giao_nhận xe tận nơi
1513,1513,"Pizza ngon và nó hợp khẩu vị của tôi, kích thước vừa phải không quá to, tôi rất thích pizza Hawaii và pizza pepperoni ở nơi đây.",0,0,0,4,0,0,{an_uong#positive},pizza ngon và nó hợp_khẩu vị của tôi kích_thước vừa_phải không quá to tôi rất thích pizza hawaii và pizza pepperoni ở nơi đây
1514,1514,"Anh chủ tư vấn rất nhiệt tình. Bánh hồng, bánh ít rất ngon. Anh Ttư vấn  có tâm lắm : nếu chiều tối em bay thì trưa mai em hãy lấy bánh ít cho mới và ngon , mẻ này sáng mai anh giao. Và đúng như vậy, về bánh ngon dẻo ai cũng khen ngon. Chỉ tiếc vác ít bánh hồng về quá. Bánh hồng ngon ngọt thanh nhẹ, bên ngoài có bột trắng phủ nên ăn thú vị lắm.
",0,0,0,0,0,5,{mua_sam#very_positive},anh chủ tư_vấn rất nhiệt_tình bánh hồng bánh_ít rất ngon anh ttư vấn có tâm lắm nếu chiều_tối em bay thì trưa mai em hãy lấy bánh_ít cho mới và ngon mẻ này sáng_mai anh giao và đúng như_vậy về bánh ngon dẻo ai cũng khen ngon chỉ tiếc vác ít bánh hồng về quá bánh hồng ngon_ngọt thanh nhẹ bên ngoài có bột trắng phủ nên ăn thú_vị lắm
1515,1515,"Việc đưa đón của chúng tôi từ sân bay tại Thành phố Hồ Chí Minh đến khách sạn thành phố của chúng tôi được tổ chức rất tốt. 
Tôi đã đặt và thanh toán cho nó trực tuyến một vài ngày trước khi đến. Khi đến nơi, người lái xe được nhìn thấy rõ ràng với một tấm bảng có tên tôi, điều này làm cho toàn bộ quá trình trở nên đơn giản. 30 phút sau chúng tôi đến khách sạn.",0,0,0,0,4,0,{di_chuyen#positive},việc đưa_đón của chúng_tôi từ sân_bay tại thành_phố hồ_chí_minh đến khách_sạn thành_phố của chúng_tôi được tổ_chức rất tốt tôi đã đặt và thanh_toán cho nó trực_tuyến một_vài ngày_trước khi đến khi đến_nơi người lái_xe được nhìn thấy rõ_ràng với một tấm bảng có tên tôi điều này làm cho toàn_bộ quá_trình trở_nên đơn_giản 30 phút sau chúng_tôi đến khách_sạn
1516,1516,"Cân nhắc khi đến đây. Mang tiếng bar mà đồ uống như quán cafe bình thường, nhạc chán  không có nhạc sống. Được mỗi chỗ ngồi view sát biển.
",3,0,0,2,0,0,"{giai_tri#neutral}, {an_uong#negative}",cân_nhắc khi đến đây mang_tiếng bar mà đồ uống như quán cafe bình_thường nhạc chán không có nhạc_sống được mỗi chỗ ngồi view sát biển
1517,1517,"Một khu nghỉ ngơi ngắm cảnh rất đẹp.
- Từ đầu cổng vào bạn sẽ phải cuốc bộ trên các bậc thang lên xuống khoảng 200m để đến khu vực chính là quán cafe để ngắm cảnh. Giá vé cổng vào 40k/ng lớn, trẻ em dưới 1m miễn phí.
- Quán cafe nằm sát biển với view rất đẹp nước trong xanh kết hợp với núi và đá rất hợp để chụp hình sống ảo. Giá cả nước khoảng 50k/ly.
- Ở đầu cổng vào có nhà hàng để nghỉ ngơi ăn trưa gọi món hoặc cơm phần. Cơm phần giá 250k/khách, theo mình thấy là khá mắc so với những gì được đưa lên, cá kho bé tẹo teo cho 3ng ăn.
Đi ngắm cảnh buổi trưa rất nắng và leo bậc thang khá mệt, buổi chiều chắc sẽ ổn hơn.",5,0,3,4,0,0,"{giai_tri#very_positive}, {nha_hang#neutral}, {an_uong#positive}",một khu nghỉ_ngơi ngắm cảnh rất đẹp từ đầu cổng vào bạn sẽ phải cuốc_bộ trên các bậc thang lên_xuống khoảng 200m để đến khu_vực chính là quán cafe để ngắm cảnh giá vé cổng vào 40kng lớn trẻ_em dưới 1m miễn_phí quán cafe nằm sát biển với view rất đẹp nước trong xanh kết_hợp với núi và đá rất hợp để chụp hình sống ảo giá_cả nước khoảng 50kly ở đầu cổng vào có nhà_hàng để nghỉ_ngơi ăn trưa gọi món hoặc cơm phần cơm phần giá 250kkhách theo mình thấy là khá mắc so với những gì được đưa lên cá kho bé tẹo teo cho 3ng ăn đi ngắm cảnh buổi trưa rất nắng và leo bậc thang khá mệt buổi chiều chắc sẽ ổn hơn
1518,1518,"Không khí rất đẹp, nhân viên tuyệt vời, đặc biệt là Paul. Có rất nhiều niềm vui trong đêm nhạc sống. 
Vì vậy, nhiều trò chơi hội đồng quản trị, họ thậm chí có một bàn bi-a. Thực sự tốt burger, cá và khoai tây chiên. Cheep bia & cocktail ngon.",5,0,0,5,0,0,"{giai_tri#very_positive}, {an_uong#very_positive}",không_khí rất đẹp nhân_viên tuyệt_vời đặc_biệt là paul có rất nhiều niềm vui trong đêm nhạc_sống vì_vậy nhiều trò_chơi hội_đồng_quản_trị họ thậm_chí có một bàn bia thực_sự tốt burger cá và khoai_tây chiên cheep bia cocktail ngon
1519,1519,Tài xế tốt! Chất lượng phục vụ tốt,0,0,0,0,4,0,{di_chuyen#positive},tài_xế tốt chất_lượng phục_vụ tốt
1520,1520,"Giá rẻ, hương vị chấp nhận được. Bạn có thể đến đó cho hương vị địa phương. Nhưng nếu bạn muốn tìm một
 cái gì đó thực sự làm hài lòng bạn, nó không phải là nơi thích hợp.",0,0,3,3,0,0,"{nha_hang#neutral}, {an_uong#neutral}",giá rẻ hương_vị chấp_nhận được bạn có_thể đến đó cho hương_vị địa_phương nhưng nếu bạn muốn tìm một cái gì đó thực_sự làm hài_lòng bạn nó không phải là nơi thích_hợp
1521,1521,"Mình vào quán ăn xong thì bị tính 105k/ 2 đĩa. Sau đó ra ngoài kể chuyện cho anh Taxi thì ảnh kêu do khách du lịch nên họ chém đó, nhiều khách cũng phản ánh vậy rồi 🙅🏻‍♀️🙅🏻‍♀️🙅🏻‍♀️ Không bao giờ quay lại quán này. Các bạn nên cẩn thận.",0,0,0,1,0,0,{an_uong#very_negative},mình vào quán ăn xong thì bị tính 105k 2 đĩa sau đó ra ngoài kể chuyện cho anh taxi thì ảnh kêu do khách du_lịch nên họ chém đó nhiều khách cũng phản_ánh vậy rồi woman gesturing no woman gesturing no woman gesturing no không bao_giờ quay lại quán này các bạn nên cẩn_thận
1522,1522,Nhà hàng hải sản Hoàng Thao cũng rất là ok và đẹp. Nơi dừng chân cho các bạn khi đến eo gió,0,0,5,0,0,0,{nha_hang#very_positive},nhà_hàng hải_sản hoàng thao cũng rất là ok và đẹp nơi dừng chân cho các bạn khi đến eo gió
1523,1523,"Ngon giống các quán khác, sạch sẽ mát mẻ. Phục vụ nhanh, có chỗ để xe ôtô, nói chung là chấp nhận được.",4,0,0,4,0,0,"{giai_tri#positive}, {an_uong#positive}",ngon giống các quán khác sạch_sẽ mát_mẻ phục_vụ nhanh có chỗ để xe ôtô nói_chung là chấp_nhận được
1524,1524,"Từ gia lai xuống quy nhơn chơi mấy ngày. Đọc một đống review cuối cùng quyết định chọn quán này. Nước chấm gồm ba loại, hai loại muối ớt chanh (một loại chua, một loại ngọt) với nước nắm gừng. Ốc thì dĩa nhỏ 15k, dĩa lớn 20k. Mình ăn 2 dĩa hàu nướng, 1 ốc hương, 1 ốc gai, 1 xìa, 1 dĩa ốc gì đó ko biết tên, 1 ốc len mà tổng hết có 125k. Ban đầu mình còn tưởng tính tiền nhầm nữa chứ. Hôm sau quyết định đi ăn tiếp, quay lại thì thấy quán đóng cửa. Sực nhớ hôm ni là rằm tháng 7 nên chắc nghỉ bán. Qua quán khác ăn mà cảm thấy không ngon bằng quán ốc Bông. Đắng lòng ~.~. Sau này mà còn quay lại quy nhơn chắc chắn sẽ dẫn bạn bè tới quán này.",0,0,0,5,0,0,{an_uong#very_positive},từ gia_lai xuống quy nhơn chơi mấy ngày đọc một đống review cuối_cùng quyết_định chọn quán này nước_chấm gồm ba loại hai loại muối ớt chanh một loại chua một loại ngọt với nước nắm gừng ốc thì dĩa nhỏ 15k dĩa lớn 20k mình ăn 2 dĩa hàu nướng 1 ốc_hương 1 ốc gai 1 xìa 1 dĩa ốc gì đó ko biết tên 1 ốc len mà tổng hết có 125k ban_đầu mình còn tưởng tính tiền nhầm nữa chứ hôm sau quyết_định đi ăn tiếp quay lại thì thấy quán đóng_cửa sực nhớ hôm ni là rằm tháng 7 nên chắc nghỉ bán qua quán khác ăn mà cảm_thấy không ngon bằng quán ốc bông đắng lòng sau_này mà_còn quay lại quy nhơn chắc_chắn sẽ dẫn bạn_bè tới quán này
1525,1525,Khu vực ăn uống và mua sắm yêu thích của tôi ở Việt Nam và tôi ở ngay phía bên kia đường tại khách sạn ly ly. Rất nhiều nhà hàng tốt ở đây và lựa chọn tuyệt vời,0,0,4,0,0,0,{nha_hang#positive},khu_vực ăn_uống và mua_sắm yêu thích của tôi ở việt_nam và tôi ở ngay phía bên kia đường tại khách_sạn ly ly rất nhiều nhà_hàng tốt ở đây và lựa_chọn tuyệt_vời
1526,1526,"Đó là một thiên nhiên tuyệt vời, văn hóa và hướng dẫn. Tất nhiên, thác nước trong vắt là một kiệt tác. (Trời lạnh nhưng bạn có thể bơi trong
 khoảng thời gian vừa đủ. Ngoài ra, sau khi trồi lên không bị dính như khi xuống biển hoặc ở vũng tàu.) Rau hữu cơ từ Lào ・ Thị trường nhập khẩu từ Trung Quốc và Việt Nam tiếp giáp với nhau, di cư ở miền xuôi của người dân núi cao Từ ngành du lịch ở Việt Nam, tôi cảm nhận được du lịch sinh thái và kinh tế thị trường trong chủ nghĩa xã hội. Tôi không nghĩ mình đã có thể đạt đến cảm giác đó nếu không có sự giải thích của anh Duy từ hướng dẫn viên.",5,0,0,0,0,0,{giai_tri#very_positive},đó là một thiên_nhiên tuyệt_vời văn_hoá và hướng_dẫn tất_nhiên thác nước trong_vắt là một kiệt_tác trời lạnh nhưng bạn có_thể bơi trong khoảng thời_gian vừa đủ ngoài_ra sau khi trồi lên không bị dính như khi xuống biển hoặc ở vũng_tàu rau hữu_cơ từ lào thị_trường nhập_khẩu từ trung_quốc và việt_nam tiếp_giáp với nhau di_cư ở miền_xuôi của người_dân núi cao từ ngành du_lịch ở việt_nam tôi cảm_nhận được du_lịch sinh_thái và kinh_tế_thị_trường trong chủ_nghĩa_xã_hội tôi không nghĩ mình đã có_thể đạt đến cảm_giác đó nếu không có sự giải_thích của anh duy từ hướng_dẫn_viên
